,title,track,country,paper_url
3451,Online Experimental Design With Estimation-Regret Trade-off Under Network Interference,main,China;United States,https://openreview.net/pdf?id=dH6KDsG5GK
3452,Learning in Compact Spaces with Approximately Normalized Transformer,main,;Germany,https://openreview.net/pdf?id=dH8mKmvADv
3453,SAM-R1: Leveraging SAM for Reward Feedback in Multimodal Segmentation via Reinforcement Learning,main,China;,https://openreview.net/pdf?id=dHOSTp8MBl
3454,A Unified Framework for the Transportability of Population-Level Causal Measures,main,France;Germany,https://openreview.net/pdf?id=dI4LrguKyz
3455,Hardware-aligned Hierarchical Sparse Attention for Efficient Long-term Memory Access,main,;China,https://openreview.net/pdf?id=dIHSZTx9Lu
3456,"Equivariant Eikonal Neural Networks: Grid-Free, Scalable Travel-Time Prediction on Homogeneous Spaces",main,;Netherlands,https://openreview.net/pdf?id=dK2BnCH68p
3457,Seeing What Matters: Generalizable AI-generated Video Detection with Forensic-Oriented Augmentation,main,;Italy;United States,https://openreview.net/pdf?id=dOGXKBL7IE
3458,Continuity and Isolation Lead to Doubts or Dilemmas in Large Language Models,main,Chile;Spain,https://openreview.net/pdf?id=dR58v9Dd42
3459,Tree Ensemble Explainability through the Hoeffding Functional Decomposition and TreeHFD Algorithm,main,France,https://openreview.net/pdf?id=dRLWcpBQxS
3460,Weaver: Shrinking the Generation-Verification Gap by Scaling Compute for Verification,main,United States;,https://openreview.net/pdf?id=dRjt4vlYVQ
3461,LARGO: Latent Adversarial Reflection through Gradient Optimization for Jailbreaking LLMs,main,United States;,https://openreview.net/pdf?id=dSznm3mQTD
3462,Unveiling Concept Attribution in Diffusion Models,main,;Vietnam,https://openreview.net/pdf?id=dVIx32Lq7J
3463,Conformal Arbitrage: Risk-Controlled Balancing of Competing Objectives in Language Models,main,;United States,https://openreview.net/pdf?id=dX2BTCD02T
3464,Less is More: Local Intrinsic Dimensions of Contextual Language Models,main,Germany;;Switzerland,https://openreview.net/pdf?id=dXqqFte3KT
3465,Rethinking Fair Federated Learning from Parameter and Client View,main,China,https://openreview.net/pdf?id=dY29IUPTuy
3466,Accelerating Eigenvalue Dataset Generation via Chebyshev Subspace Filter,main,China;United States,https://openreview.net/pdf?id=dY3u3SSLzo
3467,RF-Agent: Automated Reward Function Design via Language Agent Tree Search,main,China;,https://openreview.net/pdf?id=dZ94ZS410X
3468,Get RICH or Die Scaling: Profitably Trading Inference Compute for Robustness,main,United States;,https://openreview.net/pdf?id=dZRCZUvKPj
3469,Mask Image Watermarking,main,Singapore;United Arab Emirates;United States;China,https://openreview.net/pdf?id=da1u6Cy7Mq
3470,Constrained Linear Thompson Sampling,main,;United States,https://openreview.net/pdf?id=daZ5x88IiE
3471,Beyond Random: Automatic Inner-loop Optimization in Dataset Distillation,main,China,https://openreview.net/pdf?id=dbZo5cLlV9
3472,Limited Preference Data? Learning Better Reward Model with Latent Space Synthesis,main,United States;Singapore;,https://openreview.net/pdf?id=dbaYQyruY2
3473,Silencer: From Discovery to Mitigation of Self-Bias in LLM-as-Benchmark-Generator,main,China;,https://openreview.net/pdf?id=dbioYc7qav
3474,EVOREFUSE: Evolutionary Prompt Optimization for Evaluation and Mitigation of LLM Over-Refusal to Pseudo-Malicious Instructions,main,China;;Australia,https://openreview.net/pdf?id=dbq6NZfi3c
3475,Sparse Polyak: an adaptive step size rule for high-dimensional M-estimation,main,United States,https://openreview.net/pdf?id=ddyJqXyCxE
3476,LoRO: Real-Time on-Device Secure Inference for LLMs via TEE-Based Low Rank Obfuscation,main,China;,https://openreview.net/pdf?id=de07K7kreI
3477,Low Rank Gradients and Where to Find Them,main,United States;United Kingdom;Germany,https://openreview.net/pdf?id=de3kwOXQ9e
3478,Causality Meets Locality: Provably Generalizable and Scalable Policy Learning for Networked Systems,main,;United Kingdom;Netherlands;United States,https://openreview.net/pdf?id=dfcQFL89OM
3479,Collaborative Deterministic–Probabilistic Forecasting for Real-World Spatiotemporal Systems,main,;China,https://openreview.net/pdf?id=dg1npGNK0d
3480,Uniform Wrappers: Bridging Concave to Quadratizable Functions in Online Optimization,main,;United States,https://openreview.net/pdf?id=dgQRSJdo6a
3481,Technical Debt in In-Context Learning: Diminishing Efficiency in Long Context,main,United States,https://openreview.net/pdf?id=di43GKTaPz
3482,Efficient RAW Image Deblurring with Adaptive Frequency Modulation,main,China,https://openreview.net/pdf?id=diGiWMO95N
3483,FlexEvent: Towards Flexible Event-Frame Object Detection at Varying Operational Frequencies,main,Singapore;France;,https://openreview.net/pdf?id=diyDUH4NtD
3484,Convergence of the Gradient Flow for Shallow ReLU Networks on Weakly Interacting Data,main,France,https://openreview.net/pdf?id=dkXDyM66ce
3485,Human-assisted Robotic Policy Refinement via Action Preference Optimization,main,China,https://openreview.net/pdf?id=dlQ1iUpQNf
3486,Efficient Adaptive Federated Optimization,main,United States;;United Kingdom,https://openreview.net/pdf?id=dopfjQFr65
3487,Functional Scaling Laws in Kernel Regression: Loss Dynamics and Learning Rate Schedules,main,China;,https://openreview.net/pdf?id=dpllevHMbc
3488,Enhanced Self-Distillation Framework for Efficient Spiking Neural Network Training,main,China,https://openreview.net/pdf?id=dpmMg6aK1D
3489,Efficient Training of Minimal and Maximal Low-Rank Recurrent Neural Networks,main,United States,https://openreview.net/pdf?id=dpvX74dPWl
3490,Fading to Grow: Growing Preference Ratios via Preference Fading Discrete Diffusion for Recommendation,main,China;,https://openreview.net/pdf?id=dqBkZ9rmSF
3491,Quasi-Self-Concordant Optimization with $\ell_{\infty}$ Lewis Weights,main,;United States,https://openreview.net/pdf?id=drZzzGUlbG
3492,Disentangling misreporting from genuine adaptation in strategic settings: a causal approach,main,United States;,https://openreview.net/pdf?id=drmIBh6v2U
3493,Object-centric binding in Contrastive Language-Image Pretraining,main,;United States,https://openreview.net/pdf?id=dsUK4Xql8Z
3494,A Computational Theory for Efficient Mini Agent Evaluation with Causal Guarantees,main,China,https://openreview.net/pdf?id=dsjxCoa0CO
3495,Where Graph Meets Heterogeneity: Multi-View Collaborative Graph Experts,main,China;Singapore,https://openreview.net/pdf?id=dsp8dUlZFq
3496,SafeVLA: Towards Safety Alignment of Vision-Language-Action Model via Constrained Learning,main,;China,https://openreview.net/pdf?id=dt940loCBT
3497,Pairwise Calibrated Rewards for Pluralistic Alignment,main,United States;,https://openreview.net/pdf?id=dtH7hOwTeS
3498,Continual Gaussian Mixture Distribution Modeling for Class Incremental Semantic Segmentation,main,China;,https://openreview.net/pdf?id=dtYKDOBkc7
3499,High-Performance Arithmetic Circuit Optimization via Differentiable Architecture Search,main,China,https://openreview.net/pdf?id=dtsYpcJr1R
3500,Robust Sampling for Active Statistical Inference,main,United States,https://openreview.net/pdf?id=duVF6odtBO
3501,Enhanced Cyclic Coordinate Descent Methods for Elastic Net Penalized Linear Models,main,United States,https://openreview.net/pdf?id=duunKHvWKz
3502,Normal-Abnormal Guided Generalist Anomaly Detection,main,China;United Kingdom,https://openreview.net/pdf?id=dv6X6sv18b
3503,Omni-Mol: Multitask Molecular Model for Any-to-any Modalities,main,Singapore;;United States,https://openreview.net/pdf?id=dw9H08UxJb
3504,Kuramoto Orientation Diffusion Models,main,United States;;Japan;Germany;Netherlands,https://openreview.net/pdf?id=dxK2QgEKvz
3505,Collaborative Reasoner: Self-Improving Social Agents with Synthetic Conversations,main,United States;,https://openreview.net/pdf?id=dye9w8IOV0
3506,A Practical Guide for Incorporating Symmetry in Diffusion Policy,main,United States,https://openreview.net/pdf?id=e0Dn7dg395
3507,Mixed-Sample SGD: an End-to-end Analysis of Supervised Transfer Learning,main,United States,https://openreview.net/pdf?id=e0HQiao2F0
3508,Optimal community detection in dense bipartite graphs,main,France;United States,https://openreview.net/pdf?id=e0Pq8EZx37
3509,Free-Lunch Color-Texture Disentanglement for Stylized Image Generation,main,China;;Japan;Spain,https://openreview.net/pdf?id=e0ltwNcoIp
3510,Sequence Modeling with Spectral Mean Flows,main,South Korea;Germany;,https://openreview.net/pdf?id=e2WesV6Voe
3511,Self-Directed Decomposition Empowers Reasoning Potentials in Large Language Models,main,New Zealand,https://openreview.net/pdf?id=e2hlcfECdu
3512,SilentStriker: Toward Stealthy Bit-Flip Attacks on Large Language Models,main,China;,https://openreview.net/pdf?id=e40dYCosQd
3513,Fast Non-Log-Concave Sampling under Nonconvex Equality and Inequality Constraints with Landing,main,United States;Germany,https://openreview.net/pdf?id=e46NRNunFp
3514,C3PO: Optimized Large Language Model Cascades with Probabilistic Cost Constraints for Reasoning,main,Canada;China,https://openreview.net/pdf?id=e4IlBqhbTO
3515,Restage4D: Reanimating Deformable 3D Reconstruction from a Single Video,main,United States;;China;United Kingdom,https://openreview.net/pdf?id=e50L5Mx93u
3516,Tracing Back the Malicious Clients in Poisoning Attacks to Federated Learning,main,United States;,https://openreview.net/pdf?id=e5Evni5zZY
3517,Theoretical Guarantees for the Retention of Strict Nash Equilibria by Coevolutionary Algorithms,main,United Kingdom,https://openreview.net/pdf?id=e5QEGDVsqn
3518,ForceFM: Enhancing Protein-Ligand Predictions through Force-Guided Flow Matching,main,China,https://openreview.net/pdf?id=e7HEbUVryj
3519,NaDRO: Leveraging Dual-Reward Strategies for LLMs Training on Noisy Data,main,China;United States,https://openreview.net/pdf?id=e7jNIna1eP
3520,Online Optimization for Offline Safe Reinforcement Learning,main,United States;,https://openreview.net/pdf?id=e85xf2d17F
3521,Robust Federated Finetuning of LLMs via Alternating Optimization of LoRA,main,Canada;;Sweden,https://openreview.net/pdf?id=e8DrPuJekZ
3522,Eluder dimension: localise it!,main,;Canada;United States;United Kingdom,https://openreview.net/pdf?id=e8R0ytPhLv
3523,$\text{S}^2$Q-VDiT: Accurate Quantized Video Diffusion Transformer with Salient Data and Sparse Token Distillation,main,China;Switzerland;,https://openreview.net/pdf?id=e8pm93koQU
3524,DitHub: A Modular Framework for Incremental Open-Vocabulary Object Detection,main,Italy,https://openreview.net/pdf?id=e96KCdEfRu
3525,UniLumos: Fast and Unified Image and Video Relighting with Physics-Plausible Feedback,main,China;;Singapore,https://openreview.net/pdf?id=e9B2NPQanB
3526,Scaling Language-centric Omnimodal Representation Learning,main,United Kingdom;China,https://openreview.net/pdf?id=eA3Aum0rpA
3527,GoT: Unleashing Reasoning Capability of MLLM for Visual Generation and Editing,main,China;,https://openreview.net/pdf?id=eCElREEUsr
3528,Optimize Any Topology: A Foundation Model for Shape- and Resolution-Free Structural Topology Optimization,main,United States;,https://openreview.net/pdf?id=eD0lYGQKn0
3529,DepthVanish: Optimizing Adversarial Interval Structures for Stereo-Depth-Invisible Patches,main,Canada;United States;Singapore;Vietnam;;China;Japan,https://openreview.net/pdf?id=eD1VyYURiq
3530,Place Cells as Multi-Scale Position Embeddings: Random Walk Transition Kernels for Path Planning,main,United States;,https://openreview.net/pdf?id=eFB9VlI3ew
3531,Pause Tokens Strictly Increase the Expressivity of Constant-Depth Transformers,main,United Kingdom,https://openreview.net/pdf?id=eG5oh8l1WZ
3532,Global Prompt Refinement with Non-Interfering Attention Masking for One-Shot Federated Learning,main,China;Australia;Singapore;Canada,https://openreview.net/pdf?id=eGa9S2OSca
3533,An Information-theoretical Framework for Understanding Out-of-distribution Detection with Pretrained Vision-Language Models,main,;Australia,https://openreview.net/pdf?id=eGcpmWdPg5
3534,SOMBRL: Scalable and Optimistic Model-Based RL,main,Switzerland;United States;,https://openreview.net/pdf?id=eGfi5k7RP6
3535,Variance-Aware Feel-Good Thompson Sampling for Contextual Bandits,main,United States;China,https://openreview.net/pdf?id=eGpI9rz1Pw
3536,ZeCO: Zero-Communication Overhead Sequence Parallelism for Linear Attention,main,China;United States;,https://openreview.net/pdf?id=eHRFb3DSZS
3537,Robust Contextual Pricing,main,United States;,https://openreview.net/pdf?id=eHm1EdLypn
3538,Auto-Compressing Networks,main,Greece;;United States,https://openreview.net/pdf?id=eIDa6pd9iQ
3539,DriveDPO: Policy Learning via Safety DPO For End-to-End Autonomous Driving,main,China,https://openreview.net/pdf?id=eIf9GNcA5n
3540,Synergistic Tensor and Pipeline Parallelism,main,China;,https://openreview.net/pdf?id=eIojV2epgX
3541,ZigzagPointMamba: Spatial-Semantic Mamba for Point Cloud Understanding,main,China,https://openreview.net/pdf?id=eJkkWbe18D
3542,OmniTalker: One-shot Real-time Text-Driven Talking Audio-Video Generation With Multimodal Style Mimicking,main,China;,https://openreview.net/pdf?id=eK31JidsTN
3543,RayFusion: Ray Fusion Enhanced Collaborative Visual Perception,main,China,https://openreview.net/pdf?id=eK61hWzAAl
3544,Fast exact recovery of noisy matrix from few entries: the infinity norm approach,main,United States,https://openreview.net/pdf?id=eKeQB9mpuT
3545,Accelerated Distance-adaptive Methods for Hölder Smooth and Convex Optimization,main,China,https://openreview.net/pdf?id=eLFoTtgCNP
3546,FAME: Adaptive Functional Attention with Expert Routing for Function-on-Function Regression,main,China;United States;,https://openreview.net/pdf?id=eLHIERUitQ
3547,Modeling Dynamic Neural Activity by combining Naturalistic Video Stimuli and Stimulus-independent Latent Factors,main,Germany;United States;,https://openreview.net/pdf?id=eMu3uKRRbZ
3548,ToolRL: Reward is All Tool Learning Needs,main,;United States;China;United Kingdom,https://openreview.net/pdf?id=eOLdGbXT6t
3549,Plasticity as the Mirror of Empowerment,main,United Kingdom;Canada;United States;;Singapore,https://openreview.net/pdf?id=eOZFqyE9Ok
3550,Negative Feedback Really Matters: Signed Dual-Channel Graph Contrastive Learning Framework for Recommendation,main,China;,https://openreview.net/pdf?id=eQ79kT0QY1
3551,BriLLM: Brain-inspired Large Language Model,main,China;,https://openreview.net/pdf?id=eR8raBLZW7
3552,Causal-R: A Causal-Reasoning Geometry Problem Solver for Optimized Solution Exploration,main,China,https://openreview.net/pdf?id=eRgYGhFRgZ
3553,Data-Free Model Extraction for Black-box Recommender Systems via Graph Convolutions,main,;China;Australia,https://openreview.net/pdf?id=eS3xJTjSgm
3554,Don’t Trade Off Safety: Diffusion Regularization for Constrained Offline RL,main,United States;,https://openreview.net/pdf?id=eSIRst0WVy
3555,BecomingLit: Relightable Gaussian Avatars with Hybrid Neural Shading,main,Germany;,https://openreview.net/pdf?id=eSZcf8LCxz
3556,Contrastive Self-Supervised Learning As Neural Manifold Packing,main,United States,https://openreview.net/pdf?id=eTgXolhWCH
3557,Feasibility-Aware Decision-Focused Learning for Predicting Parameters in the Constraints,main,;Belgium;France,https://openreview.net/pdf?id=eTmvwxohRx
3558,HPSERec: A Hierarchical Partitioning and Stepwise Enhancement Framework for Long-tailed Sequential Recommendation,main,China;Australia;,https://openreview.net/pdf?id=eUXVvpdFzZ
3559,Test-Time Spectrum-Aware Latent Steering for Zero-Shot Generalization in Vision-Language Models,main,United States;,https://openreview.net/pdf?id=eV2Y8Gt6JY
